day,month,year,prec,tmin,tmax
6,4,2000,3,4,18.9
7,4,2000,1.5,9,18.5
8,4,2000,0,4.8,18.6
9,4,2000,0,9,19
10,4,2000,0.1,3.4,21.4
11,4,2000,0.8,8.4,20.5
12,4,2000,11,8.2,21.4
13,4,2000,0.8,9.2,19
14,4,2000,1,6.4,18.1
15,4,2000,0,2,17.8
16,4,2000,0,3.8,18.9
17,4,2000,0,4.6,20
18,4,2000,6.7,6.4,19.7
19,4,2000,0.7,6,20
20,4,2000,0,4,20.6
21,4,2000,0.7,6.2,19.2
22,4,2000,1.1,4,19.8
23,4,2000,0,5.8,16.7
24,4,2000,0,9.4,21.9
25,4,2000,0,6,20
26,4,2000,0,6.8,20.3
27,4,2000,0,7,17.6
28,4,2000,0,3.8,18.1
29,4,2000,0,11,19.9
30,4,2000,2.1,2.8,17.7
1,5,2000,0.2,5.2,18.6
2,5,2000,1.5,3.2,18.9
3,5,2000,0,5.2,20.5
4,5,2000,3.3,4.8,18
5,5,2000,0.5,7,17.4
6,5,2000,0,10,20.7
7,5,2000,0.2,5,20.1
8,5,2000,14.5,6.4,21.9
9,5,2000,0,6.8,22.5
10,5,2000,5.3,6.6,20.7
11,5,2000,14.7,6,20.5
12,5,2000,17.3,8.2,19.8
13,5,2000,6.7,6.2,19.5
14,5,2000,2.4,6.4,18.2
15,5,2000,1.7,11.2,18.5
16,5,2000,0,6.4,18.3
17,5,2000,0.8,5.8,18.3
18,5,2000,1,7.4,18.8
19,5,2000,5.2,6.8,18.1
20,5,2000,13,4.2,19.6
21,5,2000,2.9,9,17.5
22,5,2000,2.2,10.4,19.8
23,5,2000,0,9.6,18.8
24,5,2000,11.7,5.8,19.9
25,5,2000,0,6.4,17.6
26,5,2000,0.5,9.2,20.2
27,5,2000,0.3,4.8,17.5
28,5,2000,2,5.2,20.6
29,5,2000,1,7.4,19.1
30,5,2000,0,10.2,18.8
31,5,2000,1.2,8.8,19.2
1,6,2000,0.7,8.2,17.9
2,6,2000,0,4.8,18.8
3,6,2000,0,3.8,18.7
4,6,2000,0.3,4.8,17.2
5,6,2000,0,4.8,18.8
6,6,2000,0.2,5,17.4
7,6,2000,2.8,6.2,18.7
8,6,2000,8.5,6.4,17.7
9,6,2000,0.5,3.4,15.6
10,6,2000,3,7,15.8
11,6,2000,0,2.2,16.9
12,6,2000,0,3,18.5
13,6,2000,1.9,5.8,19.1
14,6,2000,0,10,19.9
15,6,2000,0,9.2,19.3
16,6,2000,0.3,7.8,19.1
17,6,2000,0.1,9,17.9
18,6,2000,7,7,17.8
19,6,2000,0,4.4,17.3
20,6,2000,0,6.6,16.4
21,6,2000,0.2,5,18.2
22,6,2000,0,8,17.8
23,6,2000,4.1,8.4,19.2
24,6,2000,34,9,18.2
25,6,2000,0.7,2.8,17.6
26,6,2000,0.5,7.2,17.6
27,6,2000,0,3.4,19.4
28,6,2000,0,7.4,20.2
29,6,2000,0,4.4,18.7
30,6,2000,0,6,18.8
1,7,2000,0,5,18.7
2,7,2000,1.5,3.4,18.5
3,7,2000,0,7.2,18
4,7,2000,0,7.8,17
5,7,2000,0,8.8,17.6
6,7,2000,7.6,3.8,18.4
7,7,2000,0,5,17.7
8,7,2000,0,3,17.5
9,7,2000,0,8.2,16.6
10,7,2000,0,6.8,17.4
11,7,2000,0,4.6,17.8
12,7,2000,16.4,8.6,18.1
13,7,2000,8.9,6.6,17.7
14,7,2000,2.2,6.2,16.7
15,7,2000,0,3.4,17.8
16,7,2000,0,6.2,17.6
17,7,2000,2.5,5.6,17.9
18,7,2000,0,3.4,19.3
19,7,2000,1.6,3.2,19.6
20,7,2000,0.3,5,18.3
21,7,2000,2.4,6.2,17.9
22,7,2000,0,6.9,17.9
23,7,2000,0,10.1,16.3
24,7,2000,5.6,5.6,17.6
25,7,2000,0.8,8.4,18.9
26,7,2000,0.9,7.2,21
27,7,2000,0,8.2,18.9
28,7,2000,2.7,7.2,17.4
29,7,2000,0,5.8,17.6
30,7,2000,0,8.7,18.1
31,7,2000,0,4.6,17.1
1,8,2000,0,3,16.7
2,8,2000,0,5,17.9
3,8,2000,3.2,2,16
4,8,2000,0.6,4,16.5
5,8,2000,0.8,3.4,16.9
6,8,2000,2,3.8,19.7
7,8,2000,1,10.2,18.8
8,8,2000,0,0.4,16.8
9,8,2000,0.5,0.2,18.2
10,8,2000,1,4.2,18.3
11,8,2000,0.5,5.2,16
12,8,2000,5,7.8,17.9
13,8,2000,0.7,8,18
14,8,2000,0,4.6,19.1
15,8,2000,0.8,3,18.4
16,8,2000,0,7.8,17.3
17,8,2000,11.2,3.4,17.4
18,8,2000,0,5.2,17.8
19,8,2000,0,1.4,17.9
20,8,2000,0,10.6,19.1
21,8,2000,0,3.6,20.5
22,8,2000,0,6.8,20.3
23,8,2000,0.4,7,20.4
24,8,2000,0,6.4,18.4
25,8,2000,0,8.2,18.9
26,8,2000,0,4.2,19.1
27,8,2000,0,7.8,19.7
28,8,2000,0,8.2,17.1
29,8,2000,0,7.8,17.1
30,8,2000,15.8,5.2,18.1
31,8,2000,0.3,8.6,17.6
1,9,2000,0,6.9,17.3
2,9,2000,0,8.2,18.5
3,9,2000,0,5.6,17.5
4,9,2000,2.8,7.8,16.9
5,9,2000,1.5,5.2,19
6,9,2000,1,7.8,17.7
7,9,2000,9.8,9.8,20.6
8,9,2000,0,6.5,17.9
9,9,2000,0.7,8.2,21.2
10,9,2000,5.9,8.8,18.8
11,9,2000,0,9,17.6
12,9,2000,0,3.8,18.2
13,9,2000,0,2.4,16.9
14,9,2000,3.8,4,18.4
15,9,2000,0.1,5.2,20.2
16,9,2000,1,7,19.1
17,9,2000,0.5,7.6,16.4
18,9,2000,1.1,3.8,18.5
19,9,2000,1.2,3.4,17.7
20,9,2000,2.6,9.2,20.5
21,9,2000,0,7.4,19.2
22,9,2000,5.9,9.8,17.6
23,9,2000,31.6,9.2,17.5
24,9,2000,0,10.1,18.2
25,9,2000,0.5,3.6,18.6
26,9,2000,14.3,4,19.3
27,9,2000,7.3,8.2,17.8
28,9,2000,0,7.4,17.6
29,9,2000,0.1,7.4,16.6
30,9,2000,5.7,9.6,17.3
1,10,2000,0,8.2,17.5
2,10,2000,1.2,8.2,20.2
3,10,2000,0.5,8,20.7
4,10,2000,0,5.4,17.6
5,10,2000,0,5,17
6,10,2000,0,8.2,18.2
7,10,2000,0.1,7,18.2
8,10,2000,1.9,9.6,21.6
9,10,2000,0.6,7.6,18.5
10,10,2000,0.5,6,16.2
11,10,2000,1.2,7.2,20.5
12,10,2000,0,8.8,19.8
13,10,2000,0,2.4,18.7
14,10,2000,0,4.2,20.9
15,10,2000,4.9,7.6,21.1
16,10,2000,0,5.4,20.5
17,10,2000,0,3.4,20.8
18,10,2000,0,6,20.9
19,10,2000,0,7,19.3
20,10,2000,0,6.2,17.8
21,10,2000,1.5,8.8,18.6
22,10,2000,28.5,10.6,18.1
23,10,2000,1.2,7,17.2
24,10,2000,18.2,9.4,16.9
25,10,2000,3.7,7.4,19.3
26,10,2000,5.5,9,19.6
27,10,2000,4.4,9.5,18.9
28,10,2000,9.5,9.7,19.1
29,10,2000,0.3,10,18.5
30,10,2000,0,9.6,21.8
31,10,2000,3.6,10.4,19.2
1,11,2000,5.5,11.2,16.6
2,11,2000,0.9,8.6,16.3
3,11,2000,0,7.8,17.9
4,11,2000,0.1,6,19.5
5,11,2000,0,11.4,18.4
6,11,2000,0.4,4.4,18.8
7,11,2000,13.2,3,18.8
8,11,2000,2.5,7.8,18.3
9,11,2000,15.2,5.2,18.8
10,11,2000,1.2,8.4,21.3
11,11,2000,0,9.2,19
12,11,2000,0,7.2,19.9
13,11,2000,0,7,20.5
14,11,2000,0,8.6,21.1
15,11,2000,0,7,21.6
16,11,2000,0.2,7,19.7
17,11,2000,2.2,10.8,18
18,11,2000,0.7,9.8,18.4
19,11,2000,1.3,10.6,22.2
20,11,2000,0,7.8,20
21,11,2000,0,4.8,19.1
22,11,2000,0,4,19.7
23,11,2000,0,6.2,19.4
24,11,2000,0,7,18.3
25,11,2000,0,5.4,18.7
26,11,2000,0,4.2,17.6
27,11,2000,0,6.4,19
28,11,2000,0.2,7,17.8
29,11,2000,0,9.2,19.6
30,11,2000,3,3.4,18.5
1,12,2000,0,3.7,21.5
2,12,2000,0,5.6,19.4
3,12,2000,0,8.6,19
4,12,2000,2.5,9.6,17.6
5,12,2000,0,6,19.2
6,12,2000,0,6.2,20.4
7,12,2000,0,6.7,21.3
8,12,2000,0,8.3,20.1
9,12,2000,0,7,21.4
10,12,2000,0,5,21.2
11,12,2000,0,3.5,22.1
12,12,2000,0,6.4,23
13,12,2000,0,7.3,19.7
14,12,2000,24.5,4.3,19.5
15,12,2000,0,7.8,19.2
16,12,2000,0,6.4,19
17,12,2000,0,6.8,18
18,12,2000,0,7.6,20.6
19,12,2000,5.8,8.6,18.2
20,12,2000,1,8.4,17.6
21,12,2000,0,4.1,19.1
22,12,2000,0,6.6,20.4
23,12,2000,0,8.2,18.2
24,12,2000,0,3.9,20.9
25,12,2000,0,2.8,19.8
26,12,2000,0,4.8,21
27,12,2000,0.4,3.6,21.6
28,12,2000,0.4,5.7,19.5
29,12,2000,7.5,5.7,19.1
30,12,2000,0,8.1,18.7
31,12,2000,0,11.1,19.1
1,1,2001,0,11.3,19.3
2,1,2001,0,6.3,20.7
3,1,2001,0,4.7,21.3
4,1,2001,0,2.9,21.1
5,1,2001,0,6.3,19.3
6,1,2001,0,3.8,18.4
7,1,2001,0,6.2,20.4
8,1,2001,0,7.6,20.8
9,1,2001,0,8.3,18.7
10,1,2001,0,6.1,19.1
11,1,2001,0,6.5,20.9
12,1,2001,0,5.5,19.3
13,1,2001,0,9,21.6
14,1,2001,0,8,17.2
15,1,2001,0,7.9,20.5
16,1,2001,0,5.1,18.1
17,1,2001,1,-1.8,19.2
18,1,2001,0,-4.5,23.5
19,1,2001,0,2.1,21.5
20,1,2001,0,3.2,22
21,1,2001,0,9,19.8
22,1,2001,0,4.7,17.7
23,1,2001,1,5.9,20.1
24,1,2001,0,7.3,19.7
25,1,2001,0,9,21.8
26,1,2001,0,8.4,19.4
27,1,2001,0,8.2,20.8
28,1,2001,0,7.2,20.4
29,1,2001,0,1.6,25.4
30,1,2001,0,5.7,21.7
31,1,2001,0,3.5,23.5
1,2,2001,0,6.9,22.5
2,2,2001,0,2.2,23.4
3,2,2001,0,4.6,22.4
4,2,2001,0,6.4,22.6
5,2,2001,0,6.7,23.3
6,2,2001,0,6.4,21.6
7,2,2001,0,6.5,19.7
8,2,2001,0,7.1,21.1
9,2,2001,0,9.7,18.9
10,2,2001,0,8.9,20.7
11,2,2001,0,6.3,22.9
12,2,2001,0,4.5,21.7
13,2,2001,0,6.4,20.8
14,2,2001,0,6.2,20.2
15,2,2001,0,2.8,14.4
16,2,2001,0,-0.9,19.1
17,2,2001,0,3.8,21.8
18,2,2001,0,7.1,20.7
19,2,2001,0,3.8,19.8
20,2,2001,9.4,5.4,21.4
21,2,2001,2,6.3,22.5
22,2,2001,0.2,9.2,21.2
23,2,2001,0,7.9,21.9
24,2,2001,0,7.2,22.8
25,2,2001,0,3.3,21.5
26,2,2001,0,5.6,23
27,2,2001,0,4.6,24
28,2,2001,6.9,4.1,25.5
1,3,2001,0,5.8,21.2
2,3,2001,0,5.9,21.3
3,3,2001,0,1.6,22.8
4,3,2001,0,7.9,17.1
5,3,2001,2.1,7.4,17
6,3,2001,0,5.5,17.7
7,3,2001,0,2.8,21.2
8,3,2001,0,8.5,24.3
9,3,2001,0,4.9,23.1
10,3,2001,0,6.5,21.7
11,3,2001,0,10.3,20.9
12,3,2001,0,6.1,19.7
13,3,2001,0,9.2,20
14,3,2001,0,6.7,22.1
15,3,2001,0,6.4,21.6
16,3,2001,2.1,8,19.6
17,3,2001,0,9.2,21.8
18,3,2001,4.9,9.2,20.4
19,3,2001,7.7,6.1,24.3
20,3,2001,3.5,6.3,20.5
21,3,2001,2.8,4.5,21.5
22,3,2001,1.2,9.6,19.8
23,3,2001,0,10.7,17.7
24,3,2001,0,8.1,17.3
25,3,2001,0,9.4,18.6
26,3,2001,0,11.5,20.5
27,3,2001,0,9.4,20
28,3,2001,0,10,17.4
29,3,2001,0,10.9,18.5
30,3,2001,0,12.2,21
31,3,2001,0,11.5,17.7
1,4,2001,0,10.4,20.6
2,4,2001,0,4.8,21.6
3,4,2001,0,6.8,23.4
4,4,2001,0,6.4,20.4
5,4,2001,0,8.4,21.8
6,4,2001,0,9,20.6
7,4,2001,0,8.9,18.7
8,4,2001,0,6.2,18.6
9,4,2001,0,3,20.5
10,4,2001,0,9,20.6
11,4,2001,0,6.8,20
12,4,2001,0,5.8,19.3
13,4,2001,0,6.2,21.8
14,4,2001,0,6.8,16.2
15,4,2001,0,5.2,20.2
16,4,2001,0,8.2,17.2
17,4,2001,0,10,17.6
18,4,2001,0,9.8,21.6
19,4,2001,0,5.6,20.4
20,4,2001,0,6,21.6
21,4,2001,0,1.8,21.6
22,4,2001,16.3,3.8,23.2
23,4,2001,0,9,20.8
24,4,2001,0,9.8,19.4
25,4,2001,1.5,5,17.4
26,4,2001,0,7.2,17.2
27,4,2001,0.3,6.4,19.4
28,4,2001,0,8.6,19.1
29,4,2001,0,8.8,20.8
30,4,2001,0,6,20.4
1,5,2001,2.8,10.4,19.2
2,5,2001,21,7.2,19.8
3,5,2001,6.8,7.8,19.6
4,5,2001,2.7,10.7,21.1
5,5,2001,0,7,20
6,5,2001,0.7,4.2,20.2
7,5,2001,0.8,6,20
8,5,2001,12.5,11,20
9,5,2001,8.2,7,16.6
10,5,2001,0,8,22
11,5,2001,0,9,21
12,5,2001,0,4,20.8
13,5,2001,0.1,8.7,18.6
14,5,2001,2,6.8,18.8
15,5,2001,0.1,10.4,19.4
16,5,2001,0,8.4,20.2
17,5,2001,0.5,5.2,20.2
18,5,2001,0,6,21
19,5,2001,0,7.2,17
20,5,2001,3.2,9.9,18.2
21,5,2001,2.5,7,15.8
22,5,2001,0,8.8,20.4
23,5,2001,0,5,21
24,5,2001,0.2,7,19.4
25,5,2001,10.8,7.6,21.4
26,5,2001,11.5,9,17.2
27,5,2001,0,11,18.6
28,5,2001,0,11.5,17.1
29,5,2001,0,9.4,21.2
30,5,2001,0.2,7.2,17.8
31,5,2001,1.4,8.4,16
1,6,2001,8.5,8.4,16.4
2,6,2001,10,6.4,12.8
3,6,2001,0,7.6,16.2
4,6,2001,0,5.4,18
5,6,2001,0,5,17.6
6,6,2001,0,8.2,20.2
7,6,2001,0,6,18.2
8,6,2001,0,6.8,19
9,6,2001,0.5,7.2,19.8
10,6,2001,5.9,3.6,19
11,6,2001,0,8.2,19.6
12,6,2001,3.7,7,18.2
13,6,2001,0.7,8,17.4
14,6,2001,1,9,18
15,6,2001,0,6.8,19.2
16,6,2001,0,5.4,19
17,6,2001,0,3.6,19.2
18,6,2001,0,10.9,19.4
19,6,2001,1.3,8.6,18.6
20,6,2001,2.6,9.4,19.4
21,6,2001,0,8.4,17.6
22,6,2001,0,3.2,17
23,6,2001,1.4,6.2,17.8
24,6,2001,1.1,5.2,18.8
25,6,2001,0.2,9.7,18.4
26,6,2001,0,8.4,18.6
27,6,2001,0,11.2,17.2
28,6,2001,0,7.8,20.4
29,6,2001,0,5.8,17
30,6,2001,1.1,8.6,20
1,7,2001,0,3.2,18.4
2,7,2001,0,5.4,18.2
3,7,2001,0,6.4,20.2
4,7,2001,0,2.2,17.2
5,7,2001,0,5.8,17.4
6,7,2001,0,9,17.6
7,7,2001,0,6.2,20.2
8,7,2001,0,2.6,20.2
9,7,2001,0,6.8,18.6
10,7,2001,2.7,7.6,16.4
11,7,2001,2,9,21.2
12,7,2001,0,6.8,18.8
13,7,2001,1.4,4.4,21
14,7,2001,14.4,7,19.2
15,7,2001,0,8.8,17.6
16,7,2001,0,7,17.2
17,7,2001,0,6.5,18
18,7,2001,0,5,19
19,7,2001,0,7.4,18.8
20,7,2001,0.1,6.8,18.2
21,7,2001,0,5.9,17.4
22,7,2001,5.5,4.2,20.2
23,7,2001,0,3.7,15
24,7,2001,0,2.8,16
25,7,2001,0,2,19.8
26,7,2001,8.5,4.8,17.6
27,7,2001,0.8,8,17.2
28,7,2001,0.2,8,19.6
29,7,2001,0,7.4,19.1
30,7,2001,9.1,5,15
31,7,2001,0.5,7,15.8
1,8,2001,0.3,7.8,20.2
2,8,2001,0,9.2,18.6
3,8,2001,6.7,8.6,17.4
4,8,2001,0.5,8,18.8
5,8,2001,1.6,7.4,15.4
6,8,2001,0,7,19.8
7,8,2001,0,9.4,18.6
8,8,2001,0,7,16.8
9,8,2001,0,5.8,18.2
10,8,2001,0,7.8,19.8
11,8,2001,0,9,19.5
12,8,2001,0,7.4,19.8
13,8,2001,0.7,5.8,17.8
14,8,2001,0.3,7.6,17.8
15,8,2001,0,7,18.2
16,8,2001,0,10,19.2
17,8,2001,0,8.8,19.8
18,8,2001,0,6.2,18.2
19,8,2001,0.2,6.8,18
20,8,2001,0,4.5,17.4
21,8,2001,0,9.6,17.4
22,8,2001,0,9,16.2
23,8,2001,0,6,20
24,8,2001,0,4.4,20.4
25,8,2001,0,6,19.2
26,8,2001,1.7,6.2,19.4
27,8,2001,0.1,6,19.4
28,8,2001,3.5,8.4,20.8
29,8,2001,0,6.8,17.8
30,8,2001,0,1.6,18.8
31,8,2001,0,2,21.2
1,9,2001,0,5,19.4
2,9,2001,0.3,8.6,16.4
3,9,2001,0,6.8,18
4,9,2001,0,7.4,20.8
5,9,2001,3,9.4,18.8
6,9,2001,0,6.8,17.6
7,9,2001,15.3,4.4,20.2
8,9,2001,0,8.6,19.8
9,9,2001,0,4.6,19.8
10,9,2001,0,6.8,18.8
11,9,2001,3.2,4.4,20.2
12,9,2001,11.6,7.2,16.8
13,9,2001,8.2,9.2,18.6
14,9,2001,3.3,10.2,15.2
15,9,2001,0,9,19.2
16,9,2001,0,5.8,20.2
17,9,2001,8.5,5,19.2
18,9,2001,0,5.7,17.8
19,9,2001,1.6,5.5,16.8
20,9,2001,0,4.3,17.4
21,9,2001,5.5,2.9,19.4
22,9,2001,0,6.6,18.2
23,9,2001,0,6.9,20.3
24,9,2001,0.5,9,17.8
25,9,2001,0,8.3,20.8
26,9,2001,1,5.2,21.2
27,9,2001,6.1,4.8,19.8
28,9,2001,0,9.9,16.2
29,9,2001,5,6.9,19.8
30,9,2001,0,5.5,19.6
1,10,2001,2.3,3.5,19.6
2,10,2001,0.7,7.7,18.8
3,10,2001,0,5.7,17.2
4,10,2001,0,7.2,17.8
5,10,2001,0,9.6,19.2
6,10,2001,0,5.3,18.2
7,10,2001,0,6.5,16.8
8,10,2001,0,7.3,19.2
9,10,2001,0,6.4,18
10,10,2001,0,8,18.6
11,10,2001,0,3.4,18.8
12,10,2001,0,7.5,21.8
13,10,2001,0,10,18.8
14,10,2001,4.5,6.8,18.2
15,10,2001,0.4,8.4,18.6
16,10,2001,11.5,11,16.2
17,10,2001,3.6,10.4,18.2
18,10,2001,9.2,8.8,19.8
19,10,2001,0,7.4,19.8
20,10,2001,0,10.4,18.8
21,10,2001,0.6,8.2,20.8
22,10,2001,0,7.8,17.6
23,10,2001,5.6,7,19.6
24,10,2001,0,9.2,18.6
25,10,2001,0,6.8,18.2
26,10,2001,0,6.4,20.8
27,10,2001,0,7.6,20.8
28,10,2001,14.8,5.4,19.8
29,10,2001,2.6,10.4,21.2
30,10,2001,1.9,8.4,18.2
31,10,2001,4.2,11.8,19
1,11,2001,5.3,9.6,16.2
2,11,2001,5.4,10,17.2
3,11,2001,2.1,8,21.2
4,11,2001,0,8.6,18.8
5,11,2001,0,8.5,19.8
6,11,2001,0,9.8,19
7,11,2001,0,6,19.8
8,11,2001,0.1,7.2,19.6
9,11,2001,0,8.8,18.6
10,11,2001,0,7.8,17
11,11,2001,0,9.2,18.2
12,11,2001,10.2,9.6,18.6
13,11,2001,0,3.7,19.7
14,11,2001,0,5.5,19.8
15,11,2001,0,7.6,20.6
16,11,2001,0,5.2,20
17,11,2001,0,8.4,18.9
18,11,2001,0,5.2,17
19,11,2001,0,6,18.6
20,11,2001,0,5.6,20.4
21,11,2001,0,8,19
22,11,2001,0,3,22.4
23,11,2001,0,3.2,19.6
24,11,2001,2.4,3,20.2
25,11,2001,0,4.6,22.9
26,11,2001,1.2,7.8,22.4
27,11,2001,18.9,8.8,21.4
28,11,2001,5.7,10,19.2
29,11,2001,0,9.6,20.2
30,11,2001,21.5,6.2,20.2
1,12,2001,0,7,24.2
2,12,2001,1.4,5.4,21.2
3,12,2001,0,6.9,19.6
4,12,2001,0,7.4,19.8
5,12,2001,0,8.2,19.2
6,12,2001,0,6.4,19.8
7,12,2001,0,8.6,17.8
8,12,2001,1.8,8.1,19.6
9,12,2001,0,8.4,19.2
10,12,2001,0,8.4,18.4
11,12,2001,0,9.6,20.9
12,12,2001,1.5,8,21.2
13,12,2001,0.1,11.4,20.6
14,12,2001,4.5,5,21.2
15,12,2001,2.2,6.8,21.2
16,12,2001,2.4,11.8,19.8
17,12,2001,0.1,10.6,17.2
18,12,2001,9.6,9,20.2
19,12,2001,0.2,9.8,19.2
20,12,2001,0,9.2,18.8
21,12,2001,2.3,8,20.2
22,12,2001,0,9.4,21.4
23,12,2001,0,9.8,19.9
24,12,2001,2.1,8.5,20.5
25,12,2001,0,11.6,18.9
26,12,2001,1.4,10.2,19.7
27,12,2001,4,9.8,18.9
28,12,2001,0.1,6.2,18.7
29,12,2001,0,5.6,19.1
30,12,2001,0,6.4,17.7
31,12,2001,0,6.8,20.2
1,1,2002,0,4.2,21.4
2,1,2002,0,5,20.7
3,1,2002,0,0.8,21.2
4,1,2002,0,2.4,20.5
5,1,2002,0,4.4,21.3
6,1,2002,0,5.4,20.4
7,1,2002,2.8,8.6,21.1
8,1,2002,0,6.8,16.5
9,1,2002,0,6,21.1
10,1,2002,0.3,5.2,21.4
11,1,2002,0.3,5.4,19.7
12,1,2002,0,9.2,20.1
13,1,2002,0,9.8,19.9
14,1,2002,0,2.6,19.8
15,1,2002,0,4,21.7
16,1,2002,0,5,21.6
17,1,2002,0,3.4,18.2
18,1,2002,0,4.2,18.8
19,1,2002,0,1,19.2
20,1,2002,0,4.8,19.3
21,1,2002,0,6.6,17.3
22,1,2002,0,6,20.3
23,1,2002,1.2,6.8,22
24,1,2002,0,8.8,22.8
25,1,2002,0,4.4,20.5
26,1,2002,0,4.8,20.3
27,1,2002,0.2,-1.8,20.5
28,1,2002,0,7,19.5
29,1,2002,0,7.2,23.7
30,1,2002,0,6.8,20.2
31,1,2002,0,4.8,19.9
1,2,2002,0,4,20.4
2,2,2002,0,5,24.1
3,2,2002,2.2,11,22.4
4,2,2002,0,2.1,21.5
5,2,2002,0,6.2,20.5
6,2,2002,1.2,7.2,21.2
7,2,2002,16.8,10,20.8
8,2,2002,1.3,9.2,21.7
9,2,2002,0,9.2,22.6
10,2,2002,0,5.2,22.4
11,2,2002,0,8.6,19.6
12,2,2002,0,7.4,21.1
13,2,2002,0,6,23.7
14,2,2002,0,4,21.7
15,2,2002,0,6.2,21.1
16,2,2002,0,3.4,21.1
17,2,2002,0,6.2,23.8
18,2,2002,0,5.2,19.5
19,2,2002,0,4.2,20.3
20,2,2002,0,10.8,17.2
21,2,2002,0,2.2,18.9
22,2,2002,0,3,19.9
23,2,2002,0,6.4,18.5
24,2,2002,0,3.4,20.8
25,2,2002,0,1.4,22.9
26,2,2002,0,3,21.2
27,2,2002,0,6.8,19.8
28,2,2002,0,7.6,23
1,3,2002,0,3.5,20.5
2,3,2002,0,4.8,21.9
3,3,2002,0,3,22.6
4,3,2002,0,2.8,20.6
5,3,2002,0,1.2,19.6
6,3,2002,0,10.4,16.7
7,3,2002,0,8.2,18.4
8,3,2002,0,6.4,20.6
9,3,2002,0,6.2,18.4
10,3,2002,0,1.4,21
11,3,2002,0,5,19.4
12,3,2002,6.6,10.2,22.1
13,3,2002,0.6,7.8,22.5
14,3,2002,9.2,10,20.6
15,3,2002,0,10.8,21
16,3,2002,4.7,9.8,20.9
17,3,2002,15,10.2,21.7
18,3,2002,10.6,9.2,19.6
19,3,2002,4.1,10.4,19.8
20,3,2002,2,9.4,21.4
21,3,2002,1.4,11.2,20.9
22,3,2002,0.7,11.2,21.1
23,3,2002,3.1,11,19.3
24,3,2002,0,5.2,22.3
25,3,2002,0,7.8,23.4
26,3,2002,0,7.8,19.6
27,3,2002,0,8.6,20
28,3,2002,10.2,10.8,21.6
29,3,2002,8.4,11.8,21.2
30,3,2002,0,10,19
31,3,2002,0,8.8,19.6
1,4,2002,0,9.4,17.7
2,4,2002,0,11.2,20
3,4,2002,0,7.2,20.4
4,4,2002,0,9.8,21.6
5,4,2002,0,10,20.4
6,4,2002,0,9,18.6
7,4,2002,1.7,9.2,21.2
8,4,2002,36.7,9,19.7
9,4,2002,16.7,10,17.9
10,4,2002,2.8,10.4,19.7
11,4,2002,0,4.6,20.5
12,4,2002,0.2,7.4,23.2
13,4,2002,0,7.2,19.9
14,4,2002,3,11,19.1
15,4,2002,0.8,11.2,17.7
16,4,2002,0,10,20.2
17,4,2002,11.2,7,19.2
18,4,2002,0,10.6,19.9
19,4,2002,0.2,9,18.6
20,4,2002,0,9.8,18
21,4,2002,0,10.6,18.2
22,4,2002,0,7.2,19.7
23,4,2002,5.2,7,21.1
24,4,2002,5.3,9.2,21
25,4,2002,1.8,11.2,20.4
26,4,2002,1.3,7.4,22.8
27,4,2002,0.1,11,19.4
28,4,2002,0,9.8,21.1
29,4,2002,0,10.8,22.9
30,4,2002,0,9.8,19.7
1,5,2002,0,8.4,20.1
2,5,2002,0.4,7,21.1
3,5,2002,0,6.8,19.2
4,5,2002,0,5.2,21.6
5,5,2002,0,5.8,17.6
6,5,2002,0,6.2,19.5
7,5,2002,0,7.8,18.5
8,5,2002,0,7,19.9
9,5,2002,0,5,17.8
10,5,2002,0,7.8,20
11,5,2002,0,9.4,18.4
12,5,2002,19.4,10.8,17.8
13,5,2002,0.9,10.6,18.2
14,5,2002,0,7.2,19.7
15,5,2002,0,11.6,19.8
16,5,2002,0,10.4,19.1
17,5,2002,0,12.4,20.6
18,5,2002,0,10.4,18.9
19,5,2002,0,6.4,20.6
20,5,2002,0,6.2,18.8
21,5,2002,0,5.4,21.3
22,5,2002,8.6,6.2,21.5
23,5,2002,13.1,11.2,20.8
24,5,2002,0,10.8,17.2
25,5,2002,0,8,18
26,5,2002,2,10,18.7
27,5,2002,5.5,10.6,16.4
28,5,2002,9.5,9.2,17.3
29,5,2002,6.3,9.8,17.3
30,5,2002,1,10.8,17.8
31,5,2002,14.8,9.8,23.1
1,6,2002,0,10.2,20.7
2,6,2002,3.7,7,18.3
3,6,2002,6.6,6.8,18.6
4,6,2002,2.9,6.8,17.3
5,6,2002,5.4,8.2,16.2
6,6,2002,4.3,9.8,18.4
7,6,2002,19.7,8.2,15.3
8,6,2002,5.7,8.2,18.5
9,6,2002,0.7,8.6,15.7
10,6,2002,3.8,9.4,18
11,6,2002,0,8.8,19
12,6,2002,0.6,7.2,18.9
13,6,2002,0,8.6,20.4
14,6,2002,0,7.8,20.5
15,6,2002,0,6.2,20.5
16,6,2002,0,6.4,18.3
17,6,2002,0,9.8,18.2
18,6,2002,0,9.2,19.6
19,6,2002,0,7.6,18.8
20,6,2002,0,8,18.3
21,6,2002,1.8,8.6,17.8
22,6,2002,0,9.2,17.8
23,6,2002,0,9.2,18.5
24,6,2002,0.3,9.2,17.1
25,6,2002,2.1,10.8,17.9
26,6,2002,0.5,10.4,18.3
27,6,2002,4.2,7.8,17.5
28,6,2002,3,8.2,17.3
29,6,2002,0,9.4,17.3
30,6,2002,0,9.2,16.9
1,7,2002,0,6.6,18.2
