day,month,year,prec,tmax,tmin
27,4,1999,0.97,34.55,21.17
28,4,1999,2.58,30.3,22.16
29,4,1999,0.13,33.8,21.29
30,4,1999,0,31.16,22.96
1,5,1999,0,32.65,22.62
2,5,1999,0.01,36.55,21.66
3,5,1999,0.06,35.91,22.68
4,5,1999,3.78,34.96,23.09
5,5,1999,0.88,32.05,21.19
6,5,1999,0.63,33.14,19.93
7,5,1999,0,34.09,18.41
8,5,1999,0.02,35.14,20.97
9,5,1999,0.99,33.85,21.45
10,5,1999,8.73,32.18,20.78
11,5,1999,2.57,29.21,21.03
12,5,1999,2,30.44,20.93
13,5,1999,4.18,30.71,21.51
14,5,1999,4.21,27.74,20.77
15,5,1999,1.11,33.42,20.71
16,5,1999,1.21,32.99,21.52
17,5,1999,1.75,32.23,21.04
18,5,1999,2.09,30.15,21.6
19,5,1999,2.93,28.02,20.99
20,5,1999,1.08,26.53,19.91
21,5,1999,2.65,28.89,20.1
22,5,1999,2.83,29.27,21.22
23,5,1999,3.53,28.33,20.31
24,5,1999,0.31,30.3,21.17
25,5,1999,0.55,29.37,21.33
26,5,1999,0.55,32.43,21.36
27,5,1999,0.97,33.24,20.83
28,5,1999,0.06,32.97,19.9
29,5,1999,0.26,33.4,20.37
30,5,1999,0,33.88,20.33
31,5,1999,0.02,33.85,21.31
1,6,1999,0.36,32.72,22
2,6,1999,2.48,30.16,21.62
3,6,1999,1.6,28.78,20.27
4,6,1999,1.81,29.5,20.9
5,6,1999,3.9,32.36,20.2
6,6,1999,0.23,29.98,20.83
7,6,1999,0.1,33.98,20.02
8,6,1999,0.04,33.9,21.31
9,6,1999,0.18,33.86,20.8
10,6,1999,1.63,32.25,20.79
11,6,1999,0.27,32.2,21.81
12,6,1999,3.14,32.77,21.89
13,6,1999,3.56,31.19,21.72
14,6,1999,5.77,31.43,21.57
15,6,1999,8.11,31.62,20.84
16,6,1999,0.13,32.27,20.78
17,6,1999,0.84,30.78,21.42
18,6,1999,3.72,32.8,20.93
19,6,1999,0.93,31.88,20.58
20,6,1999,0.22,27.26,20.9
21,6,1999,8.77,29.3,19.78
22,6,1999,12.31,29.16,20.52
23,6,1999,5.39,27.86,20.39
24,6,1999,0.68,30.01,19.33
25,6,1999,0.74,31.1,19.87
26,6,1999,3.27,29.4,20.08
27,6,1999,3.49,29.61,19.9
28,6,1999,10.56,26.73,20.85
29,6,1999,3.31,27.48,20.74
30,6,1999,13.34,28.7,19.86
1,7,1999,3.87,29.49,19.21
2,7,1999,18.67,27.91,18.88
3,7,1999,3.75,27.53,19.97
4,7,1999,5.87,26.58,19.89
5,7,1999,2.08,24.78,18.88
6,7,1999,0.89,30.5,17.15
7,7,1999,3.04,29.63,19.17
8,7,1999,0.44,30.68,19.48
9,7,1999,0.2,30.06,20.58
10,7,1999,2.58,30.18,19.85
11,7,1999,7.29,25.47,19.95
12,7,1999,2.17,28.03,18.83
13,7,1999,0.73,28.46,19.8
14,7,1999,4.74,28.02,20.66
15,7,1999,0.84,27.02,20.6
16,7,1999,0.6,29.87,20.74
17,7,1999,0.51,30.08,20.04
18,7,1999,2.58,25.75,19.91
19,7,1999,1.61,27.98,19.5
20,7,1999,2.47,27.52,19.55
21,7,1999,2.48,29.99,20.59
22,7,1999,1.11,30.33,20.03
23,7,1999,0.15,31.2,19.97
24,7,1999,1.68,29.36,21.1
25,7,1999,0.03,30.59,20.96
26,7,1999,0.08,31.67,20.5
27,7,1999,0.37,32.11,20.46
28,7,1999,1.88,29.76,20.95
29,7,1999,3.92,27.26,21.11
30,7,1999,0.63,30.87,20.71
31,7,1999,0.22,31.49,20.7
1,8,1999,0.32,30.64,21.11
2,8,1999,0.3,29.74,21.79
3,8,1999,1.03,30.63,20.7
4,8,1999,0.37,31.16,20.48
5,8,1999,1.39,30.29,19.95
6,8,1999,0.5,29.93,20.7
7,8,1999,0.11,30.72,20.45
8,8,1999,1.75,30.57,18.92
9,8,1999,2.08,27.03,20.39
10,8,1999,12.3,29.05,19.25
11,8,1999,8.65,28.38,17.27
12,8,1999,0.19,29.56,19.71
13,8,1999,0.29,27.77,18.82
14,8,1999,2.48,27.54,19.99
15,8,1999,7.15,29.14,18.89
16,8,1999,3.04,24.35,20.62
17,8,1999,0.28,31.1,19.91
18,8,1999,1.04,31.44,20.16
19,8,1999,3.29,30.23,21.28
20,8,1999,4.86,29.49,20.56
21,8,1999,7.69,29.1,20.06
22,8,1999,3.96,28.48,20.3
23,8,1999,1.55,29.83,20.01
24,8,1999,5.03,31.06,20.62
25,8,1999,5.82,29.26,20.69
26,8,1999,3.47,30.69,21.33
27,8,1999,0.07,30.52,20.05
28,8,1999,0.18,32.49,20.9
29,8,1999,0.14,32.95,21.2
30,8,1999,1.4,32.81,21.65
31,8,1999,7.31,28,21.11
1,9,1999,7.34,25.96,20.45
2,9,1999,3.73,27.9,19.75
3,9,1999,1.81,30.28,20.78
4,9,1999,0.39,30.46,20.96
5,9,1999,0.39,30.67,21.05
6,9,1999,0.05,30.86,19.26
7,9,1999,0.07,30.28,21.12
8,9,1999,0.34,31.7,20.33
9,9,1999,0.85,30.57,21.15
10,9,1999,2.55,30.41,21.09
11,9,1999,9.69,28.1,21.23
12,9,1999,3.67,28.65,21.12
13,9,1999,8.52,28.98,19.49
14,9,1999,5.36,28.24,20.54
15,9,1999,7.13,27.74,20.12
16,9,1999,1.2,29.26,20.32
17,9,1999,3.21,28.16,21.11
18,9,1999,3.72,27.07,20.38
19,9,1999,7.47,28.22,20.22
20,9,1999,15.59,30.25,20.14
21,9,1999,15.79,29.82,20.5
22,9,1999,12.38,28.18,20.09
23,9,1999,16.3,26.88,20.09
24,9,1999,8.87,26.4,20.09
25,9,1999,9,26.75,19.46
26,9,1999,3.84,26.92,19.98
27,9,1999,21.2,25,20.81
28,9,1999,21.56,25.81,19.63
29,9,1999,0.72,25.98,19.77
30,9,1999,9.31,24.29,19.98
1,10,1999,27.06,23.9,20.34
2,10,1999,26.04,25.64,19.94
3,10,1999,0.68,26.61,19.83
4,10,1999,0.85,25.59,20.69
5,10,1999,1.22,26.92,20.15
6,10,1999,4.76,27.17,20.37
7,10,1999,0.82,27.57,19.38
8,10,1999,0.75,27.85,20.39
9,10,1999,4.95,26.92,19.48
10,10,1999,4.52,23.55,19.74
11,10,1999,1.22,25.61,18.22
12,10,1999,1.19,27.33,18.16
13,10,1999,0.18,27.96,20.21
14,10,1999,1.44,27.72,20.5
15,10,1999,2.82,27.71,20.06
16,10,1999,2.86,25.62,20.44
17,10,1999,1.03,27.09,19.7
18,10,1999,4.75,26.43,20.14
19,10,1999,5.52,24.95,20.01
20,10,1999,6.91,27.4,18.88
21,10,1999,17.45,26.03,20.26
22,10,1999,5.5,26.74,20.21
23,10,1999,10.01,26.84,19.78
24,10,1999,1.91,25.04,17.99
25,10,1999,0,25.58,16.39
26,10,1999,0,25.97,16.66
27,10,1999,0.02,25.91,17.8
28,10,1999,2.26,25.45,18.19
29,10,1999,7.91,23.6,19.97
30,10,1999,0.03,23.42,19.47
31,10,1999,0.3,25.61,18.61
1,11,1999,1.61,26.93,19.7
2,11,1999,0.65,26.47,20.76
3,11,1999,1.29,26.49,20.41
4,11,1999,0.05,24.35,19.5
5,11,1999,0.28,25.97,20.17
6,11,1999,1.84,24.41,20.18
7,11,1999,1.12,27.3,20.05
8,11,1999,6.28,25.45,20.06
9,11,1999,2.34,25.84,19.51
10,11,1999,3.54,26.05,19.62
11,11,1999,5.89,26.89,19.59
12,11,1999,6.5,26.25,19.44
13,11,1999,1.97,26.32,19.2
14,11,1999,0,26.16,18.89
15,11,1999,0,26.79,17.12
16,11,1999,0.02,26.92,17.49
17,11,1999,0.09,26.72,16.72
18,11,1999,0.02,25.68,16.63
19,11,1999,0.01,25.97,14.8
20,11,1999,0,25.7,13.02
21,11,1999,0.01,26.94,14.13
22,11,1999,0.03,27.88,17.86
23,11,1999,0.34,27.95,18.76
24,11,1999,0.35,26.43,19.28
25,11,1999,0,27.03,18.24
26,11,1999,0.03,27.34,16.75
27,11,1999,0.11,26.77,15.03
28,11,1999,0.18,26.43,18.39
29,11,1999,0.17,26.06,17.19
30,11,1999,0.11,25.07,16.06
1,12,1999,0.03,25.2,16.33
2,12,1999,0.04,25.47,16.11
3,12,1999,0,25.9,13.72
4,12,1999,0.05,26.93,15.85
5,12,1999,0.33,27.55,18.25
6,12,1999,0.74,26.1,17.14
7,12,1999,0.05,27.21,17.27
8,12,1999,0.73,25.64,17.09
9,12,1999,0.04,28.71,19.43
10,12,1999,0.03,28.56,19.57
11,12,1999,0.03,28.04,17.67
12,12,1999,0,28.49,18.08
13,12,1999,0.02,28.17,18.15
14,12,1999,0,25.5,18.97
15,12,1999,0.01,28.49,17.67
16,12,1999,0.24,27.23,18.79
17,12,1999,0.56,28.36,18.28
18,12,1999,0.03,27.54,19.21
19,12,1999,0.06,26.71,19.42
20,12,1999,0.07,27.2,19.48
21,12,1999,0.1,25.92,18.82
22,12,1999,0.05,28.94,19.29
23,12,1999,0,28.34,18.16
24,12,1999,0.02,27.68,18.21
25,12,1999,0.07,26.7,17.7
26,12,1999,0.08,26.98,16.83
27,12,1999,0.09,24.87,15.15
28,12,1999,0.18,25.58,13.31
29,12,1999,0.03,25.97,13.7
30,12,1999,0,27.29,15.11
31,12,1999,0,28.02,14.72
1,1,2000,0.04,28.82,17.9
2,1,2000,0.16,28.43,18
3,1,2000,0.38,28.03,17.37
4,1,2000,0,28.6,17.64
5,1,2000,0,27.64,17.51
6,1,2000,0,28,16.37
7,1,2000,0.03,27.64,17.72
8,1,2000,0.02,28.39,18.27
9,1,2000,0.01,28.27,18.12
10,1,2000,0,28.49,16.57
11,1,2000,0.01,27.18,18
12,1,2000,0.02,28.02,18.49
13,1,2000,0.13,27.92,17.69
14,1,2000,0.59,27.61,17.14
15,1,2000,0.42,25.59,17.08
16,1,2000,0.56,25.81,16.6
17,1,2000,0.76,26.55,15.82
18,1,2000,0.06,26.68,15.75
19,1,2000,0.07,26.99,15.97
20,1,2000,0,28.46,15.95
21,1,2000,0,28.01,16.05
22,1,2000,0,28.55,12.75
23,1,2000,0,30.43,16.32
24,1,2000,0,32.37,18.51
25,1,2000,0,30.49,17.57
26,1,2000,0,29.25,17.19
27,1,2000,0,28.01,14.15
28,1,2000,0.01,29.49,14.95
29,1,2000,3.75,29.53,17.91
30,1,2000,4.67,27.54,17.77
31,1,2000,0.25,28.55,16.69
1,2,2000,0,29.65,15.02
2,2,2000,0.16,29.9,15.55
3,2,2000,0.46,29.32,19.06
4,2,2000,0.02,28.4,18.07
5,2,2000,0.2,26.46,17.45
6,2,2000,0.44,27.52,18.02
7,2,2000,0.09,28.39,17.94
8,2,2000,0.03,29.56,18.68
9,2,2000,0.12,29.32,18.92
10,2,2000,0.26,28.81,17.43
11,2,2000,0.27,28.93,16.1
12,2,2000,0.23,29.92,17.74
13,2,2000,1.26,29.91,17.37
14,2,2000,0,31.28,17.43
15,2,2000,0.05,30.65,15.65
16,2,2000,0.14,29.31,17.73
17,2,2000,0.01,29.2,18.15
18,2,2000,0.01,28.78,16.77
19,2,2000,0.01,28.56,16.19
20,2,2000,0.08,28.88,18.37
21,2,2000,0.05,29.36,17.94
22,2,2000,0.03,29.03,16.8
23,2,2000,0,29.28,16.11
24,2,2000,0,29.31,17.33
25,2,2000,0.02,29.82,17.72
26,2,2000,0.01,30.3,17.72
27,2,2000,0.01,29.7,18.07
28,2,2000,0,29.82,17.2
29,2,2000,0,28.77,16.99
1,3,2000,0,29.8,17.32
2,3,2000,0.02,28.71,16.71
3,3,2000,0,31.05,17.52
4,3,2000,0,31.89,18.44
5,3,2000,0,31.08,18.95
6,3,2000,0,32.17,18.85
7,3,2000,0,30.15,20.06
8,3,2000,0,30.85,18.7
9,3,2000,0,29.98,18.47
10,3,2000,0.01,32.22,18.21
11,3,2000,0,33.19,18.26
12,3,2000,0.02,32.11,18.39
13,3,2000,0.06,31.18,19.11
14,3,2000,0.02,31.35,18.88
15,3,2000,0.04,32.24,19.38
16,3,2000,0,33.33,19.32
17,3,2000,0.02,33.18,19.79
18,3,2000,0.12,31.85,19.61
19,3,2000,0,32.55,19.46
20,3,2000,0.02,31.51,20.01
21,3,2000,0.05,31.67,19.25
22,3,2000,0.13,32.03,19.04
23,3,2000,0.02,32.1,18.86
24,3,2000,0,33.14,18.67
25,3,2000,0.01,31.44,16.35
26,3,2000,0,31.49,17.7
27,3,2000,0,33.49,17.62
28,3,2000,0,35.55,16.82
29,3,2000,0,35.48,18.95
30,3,2000,0,34.03,19
31,3,2000,0,34.12,19.77
1,4,2000,0.01,33.53,19.59
2,4,2000,0,33.24,19.28
3,4,2000,0,33.64,18.78
4,4,2000,0.02,34.47,18.72
5,4,2000,0.12,31.88,18.88
6,4,2000,0.59,31.87,18.18
7,4,2000,0,33.44,18.28
8,4,2000,0.07,33.96,17.8
9,4,2000,0.15,31.66,20.15
10,4,2000,0.03,32.37,19.36
11,4,2000,0,32.65,20.47
12,4,2000,0.01,30.89,20.05
13,4,2000,0.76,33.27,19.77
14,4,2000,5.91,31.68,18.87
15,4,2000,0.01,32.66,20.14
16,4,2000,0.01,33.96,21.36
17,4,2000,0,33.59,21.83
18,4,2000,0,32.92,20.55
19,4,2000,0,32.62,20.62
20,4,2000,0.04,33.4,20.4
21,4,2000,0.08,33.05,20.43
22,4,2000,0,34.2,21.27
23,4,2000,0.01,34.68,20.85
24,4,2000,0,35.77,19.91
25,4,2000,0.01,35.68,21.25
26,4,2000,0,34.41,22.16
27,4,2000,0,33.76,21.08
28,4,2000,0.14,33.36,20.69
29,4,2000,2.67,32.71,19.35
30,4,2000,1.45,32.88,19.44
1,5,2000,1.37,31.37,19.08
2,5,2000,0.53,32.5,20.56
3,5,2000,2.87,32.5,20.42
4,5,2000,1.54,32.14,19.98
5,5,2000,2.82,33.01,19.7
6,5,2000,6.36,32.11,20.86
7,5,2000,20.34,28.42,20.44
8,5,2000,3.1,30.28,19.23
9,5,2000,0,33.75,20.07
10,5,2000,0.01,33.48,21.01
11,5,2000,0.06,34.76,21.64
12,5,2000,0.22,34.14,22.12
13,5,2000,3.11,29.84,22.16
14,5,2000,6.19,29.07,20.95
15,5,2000,6.77,29.16,20.95
16,5,2000,14.44,25.42,20.32
17,5,2000,8.83,28.52,19.6
18,5,2000,10.24,29.24,21.04
19,5,2000,29.71,26.51,20.46
20,5,2000,4.35,28.62,19.26
21,5,2000,2.26,28.92,18.91
22,5,2000,3.41,29.49,18.86
23,5,2000,4.03,30.91,18.99
24,5,2000,13.21,30.28,20.03
25,5,2000,5.32,28.35,20.43
26,5,2000,1.52,25.94,21.02
27,5,2000,5.55,27.15,20.38
28,5,2000,0.14,30.01,20.52
29,5,2000,0.94,30.71,19.48
30,5,2000,5.2,30.75,20.55
31,5,2000,8.98,30.62,20.2
1,6,2000,4.8,29.07,20.75
2,6,2000,7.78,28.16,21.24
3,6,2000,2.21,25.68,20.31
4,6,2000,0.01,30.2,19.93
5,6,2000,0.02,30.76,20.66
6,6,2000,0.83,29.88,21.32
7,6,2000,2.28,30.81,21.33
8,6,2000,2.47,30.3,19.87
9,6,2000,4.72,31.16,20.95
10,6,2000,9.13,27.01,21.01
11,6,2000,2.75,27.7,20.74
12,6,2000,0.28,28.65,21.19
13,6,2000,0.37,30.6,20.39
14,6,2000,0.18,28.92,21.15
15,6,2000,0.02,30.91,21.28
16,6,2000,0.67,31.01,20.77
17,6,2000,9.33,30.08,19.57
18,6,2000,18.27,28.51,20.75
19,6,2000,0.8,28.39,18.49
20,6,2000,0.2,28.65,21.21
21,6,2000,0.01,29.83,20.26
22,6,2000,0.09,30.43,20.38
23,6,2000,4.06,28.43,20.1
24,6,2000,4.97,25.66,19.94
25,6,2000,13.88,27.62,20.24
26,6,2000,1.7,26.27,19.1
27,6,2000,14.32,27.06,19.16
28,6,2000,2.81,28.99,20.12
29,6,2000,5.31,29.37,20.21
30,6,2000,15.37,26.74,20.79
1,7,2000,0.55,28.39,19.95
2,7,2000,0.82,25.25,19.93
3,7,2000,11.56,28.44,19.52
4,7,2000,4.18,26.95,20.73
5,7,2000,0.97,29.44,19.55
6,7,2000,3.89,29.45,20.44
7,7,2000,8.11,29.39,20.42
8,7,2000,13.73,25.19,20.29
9,7,2000,0.82,27.12,20.18
10,7,2000,1.15,28.47,20.34
11,7,2000,1.65,28.39,18.93
12,7,2000,7.14,28.34,19.33
13,7,2000,9.41,28.32,20.1
14,7,2000,0.08,29.41,19.38
15,7,2000,0.03,29.77,19.74
16,7,2000,10.38,27.31,19.78
17,7,2000,7.1,27.48,19.61
18,7,2000,2.01,28.87,19.64
19,7,2000,17.33,27.32,19.81
20,7,2000,0.3,28.52,19.72
21,7,2000,1.56,28.8,19.04
22,7,2000,7.03,27.49,19.61
23,7,2000,13.58,24.83,20.22
24,7,2000,0.02,28.35,20.05
25,7,2000,1.25,29.27,19.56
26,7,2000,11.36,27.96,19.31
27,7,2000,14.07,28.12,19.57
28,7,2000,5.99,27.55,20.07
29,7,2000,13.62,25.64,19.25
30,7,2000,5.26,27.43,18.93
31,7,2000,5.06,27.55,19.49
1,8,2000,0.12,27.71,19.78
2,8,2000,0.08,28.62,19.08
3,8,2000,1.06,29,20.06
4,8,2000,5.31,28.18,20.37
5,8,2000,4.02,26.19,20.17
6,8,2000,3.32,26.89,19.5
7,8,2000,10.93,26.37,20.09
8,8,2000,0.04,28.05,19.96
9,8,2000,0.73,29,19.92
10,8,2000,2.75,27.57,20.62
11,8,2000,0.92,29.22,21.13
12,8,2000,0.03,29.87,20.29
13,8,2000,0.79,29.39,20.97
14,8,2000,6.32,25.33,19.93
15,8,2000,0.07,28.99,20.46
16,8,2000,0.96,29.21,20.19
17,8,2000,7.68,28.92,19.96
18,8,2000,0.82,28.18,20.82
19,8,2000,10.87,28.12,20.77
20,8,2000,7.28,28.83,20.73
21,8,2000,17.98,28.34,20.09
22,8,2000,1.5,28.62,20.14
23,8,2000,3.5,28.88,19.95
24,8,2000,1.73,27.92,20.73
25,8,2000,4.46,27.91,19.3
26,8,2000,3.47,27.84,20.54
27,8,2000,2.66,27.75,20.57
28,8,2000,2.87,26.75,20.82
29,8,2000,4.99,28.85,20.74
30,8,2000,0.14,28.2,20.4
31,8,2000,1.36,27.71,20.9
1,9,2000,0.16,29.47,20.55
2,9,2000,0.67,30.04,20.2
3,9,2000,1.96,30.21,20.84
4,9,2000,3.85,29.07,20.99
5,9,2000,4.34,26.54,21.13
6,9,2000,7.86,28.44,20.24
7,9,2000,4.62,28.32,20.82
8,9,2000,0.84,29.1,20.47
9,9,2000,0.2,28.31,20.44
10,9,2000,1.2,29.44,20.85
11,9,2000,1.18,29.07,20.53
12,9,2000,1.17,29.02,21.13
13,9,2000,16.32,29.41,20.86
14,9,2000,38.73,28.11,20.52
15,9,2000,1.35,27.73,21.18
16,9,2000,7.04,27.91,20.81
17,9,2000,22.43,26.08,20.14
18,9,2000,16.36,26.38,20.21
19,9,2000,2.59,27.59,20.52
20,9,2000,2.99,27.67,20.2
21,9,2000,6.45,27.54,19.96
22,9,2000,11.42,27.06,20.48
23,9,2000,2.17,26.25,20.57
24,9,2000,4,26.11,20.51
25,9,2000,12.89,24.32,20.22
26,9,2000,4.26,25.85,20.58
27,9,2000,1.59,26.79,20.41
28,9,2000,15.41,24.67,21.26
29,9,2000,27.71,23.65,20.86
30,9,2000,2.71,25.22,19.91
1,10,2000,24.1,25.98,19.71
2,10,2000,3.61,26.46,21.17
3,10,2000,0.22,26.27,20.21
4,10,2000,0.39,26.82,18.89
5,10,2000,5.03,26.46,20.17
6,10,2000,7.19,26.2,19.71
7,10,2000,0.13,25.49,20.69
8,10,2000,1.17,27.42,19.92
9,10,2000,2.76,26.91,19.02
10,10,2000,0.03,27.24,19.63
11,10,2000,0.55,25.03,18.97
12,10,2000,3.26,24.87,19.49
13,10,2000,1.51,26.93,18.27
14,10,2000,2.78,26.01,19.17
15,10,2000,0.21,27.42,18.79
16,10,2000,0.31,27.78,20.06
17,10,2000,0.15,27.57,19.59
18,10,2000,0.07,27.29,18.93
19,10,2000,0.18,27.69,18.45
20,10,2000,0.06,26.99,20.34
21,10,2000,0.49,25.18,20.5
22,10,2000,0.58,25.48,20.04
23,10,2000,0.18,27.84,20.39
24,10,2000,0.31,27.83,18.67
25,10,2000,0.04,27.47,17.44
26,10,2000,0.07,27.15,18.3
27,10,2000,0.11,27.16,16.66
28,10,2000,0,27.56,17.93
29,10,2000,0.68,28.78,18.59
30,10,2000,1.72,27.38,20.74
31,10,2000,0.82,27.47,19.91
1,11,2000,0.72,27.41,19.12
2,11,2000,0.82,27.65,18.94
3,11,2000,0.17,27.64,20.35
4,11,2000,0.06,29.1,19.83
5,11,2000,0.06,27.62,18.05
6,11,2000,0,29.62,17.09
7,11,2000,0,30.3,18.23
8,11,2000,1.1,30.11,18.4
9,11,2000,1.55,30.05,17.8
10,11,2000,0.12,30.4,19.74
11,11,2000,0.43,29.8,20.41
12,11,2000,0,28.66,18.74
13,11,2000,0,29.07,18.77
14,11,2000,0,28.24,17.12
15,11,2000,0,28.65,17.11
16,11,2000,0,29.03,18.21
17,11,2000,0.13,29.5,18.08
18,11,2000,0.47,29.02,20.03
19,11,2000,0.83,29.27,19.56
20,11,2000,1.27,27.97,20.23
21,11,2000,0.11,28.41,20.26
22,11,2000,0.05,28.62,19.97
23,11,2000,0,29.29,19.63
24,11,2000,0,30,19.6
25,11,2000,0.16,30.33,18
26,11,2000,0.16,30.79,20.6
27,11,2000,0.07,30.16,20.58
28,11,2000,0.18,29.87,20.89
29,11,2000,0.45,28.75,20.83
30,11,2000,0.21,30.28,19.93
1,12,2000,1.31,30,19.67
2,12,2000,0.56,29.3,19.44
3,12,2000,0.36,29.04,20.09
4,12,2000,1.61,25.57,18.97
5,12,2000,0.04,25.52,18.24
6,12,2000,0.07,27.47,17.2
7,12,2000,0,28.62,17.42
8,12,2000,0.02,28.95,17.04
9,12,2000,0.1,29.13,17.69
10,12,2000,0.39,29.57,19.8
11,12,2000,1.28,28.84,18.41
12,12,2000,0.29,29.14,19.41
13,12,2000,0.6,28.35,18.92
14,12,2000,0.35,28.75,19.1
15,12,2000,1.14,27.56,18.93
16,12,2000,0.45,29.48,18.71
17,12,2000,1.64,28.23,18.86
18,12,2000,0.23,28.25,18.04
19,12,2000,0.11,28.58,17.8
20,12,2000,0.68,26.91,18.55
21,12,2000,0.54,27.68,17.43
22,12,2000,0.17,28.06,18.6
23,12,2000,0.02,27.63,17.84
24,12,2000,0.04,27.05,17.88
25,12,2000,0.02,29.52,17.91
26,12,2000,0.04,30.13,18.9
27,12,2000,0.12,29.8,18.85
28,12,2000,0.01,30.71,18.99
29,12,2000,0.16,30.24,19.32
30,12,2000,0.14,27.82,17.96
31,12,2000,0.04,27.87,16.62
1,1,2001,0.25,29.16,18.54
2,1,2001,0.75,28.5,19.96
3,1,2001,0.85,26.91,19.61
4,1,2001,0.25,27.89,18.98
5,1,2001,0.17,28.19,17.46
6,1,2001,0.07,28.14,17.21
7,1,2001,0.01,28.5,16.61
8,1,2001,0.06,29.88,16.1
9,1,2001,0.28,29.14,18.15
10,1,2001,3.4,28.52,18.41
11,1,2001,0.09,28.98,18.23
12,1,2001,0.38,28.79,18.41
13,1,2001,0.11,29.28,18.17
14,1,2001,0.21,29.05,17.85
15,1,2001,0.03,28.55,17.07
16,1,2001,0.02,29.56,16.34
17,1,2001,0,29.87,17.59
18,1,2001,0,30.07,17.68
19,1,2001,0.49,30.76,16.77
20,1,2001,4.19,28.55,18.36
21,1,2001,0.66,28.61,17.32
22,1,2001,1.3,25.4,17.79
23,1,2001,0.1,27.19,16.75
24,1,2001,0,26.71,16.34
25,1,2001,0.01,26.88,15.84
26,1,2001,0.05,26.46,13.94
27,1,2001,0.22,28.64,16.28
28,1,2001,0.06,30.01,18.24
29,1,2001,0.08,30.29,18.87
30,1,2001,0.7,30.25,18.71
31,1,2001,3.47,28.69,18.98
1,2,2001,1.29,28.83,18.55
2,2,2001,0.54,28.71,18.31
3,2,2001,0.9,28.48,17.89
4,2,2001,2.75,27.43,18.01
5,2,2001,1.17,28.86,17.92
6,2,2001,2.47,27.65,17.85
7,2,2001,0.29,29.5,17.93
8,2,2001,0.63,29.96,19.07
9,2,2001,0,30.12,19.22
10,2,2001,1.48,29.87,19.04
11,2,2001,3.17,29.23,18.19
12,2,2001,0.36,29.74,18.96
13,2,2001,1.69,29.48,18.66
14,2,2001,0.47,30.08,19.23
15,2,2001,0.02,29.31,18.32
16,2,2001,0,29.9,17.22
17,2,2001,0,29.93,16.76
18,2,2001,0.78,29.56,18.53
19,2,2001,3.73,27.91,17.61
20,2,2001,0.54,29.4,17.72
21,2,2001,0.35,28.85,17.18
22,2,2001,0.1,29.71,17.34
23,2,2001,0,29.56,17.68
24,2,2001,0.51,29.65,18.83
25,2,2001,1.3,28.06,17.53
26,2,2001,0.58,27.74,18.55
27,2,2001,1.33,29.87,18.84
28,2,2001,0.01,30.63,17.39
1,3,2001,0,31.42,17.29
2,3,2001,0,31.77,17.25
3,3,2001,0,32.31,16.52
4,3,2001,0.01,34.66,17.15
5,3,2001,0.17,33.2,19.34
6,3,2001,0.06,30.19,18.52
7,3,2001,0,30.21,15.56
8,3,2001,0,30.43,14.33
9,3,2001,0,33.36,17.19
10,3,2001,0,34.07,17.8
11,3,2001,0,32.68,20.39
12,3,2001,0,33.17,20.09
13,3,2001,0,32.77,18.32
14,3,2001,0.02,31.91,16.96
15,3,2001,0,33.71,17.95
16,3,2001,0,34.19,18.89
17,3,2001,0,33.29,19.79
18,3,2001,0,34.69,19.64
19,3,2001,0.14,33.28,20.13
20,3,2001,0.24,32.09,19.46
21,3,2001,0.56,30.79,18.59
22,3,2001,0,31.3,17.74
23,3,2001,0,31.26,17.01
24,3,2001,0,31.75,17.42
25,3,2001,0,31.71,18.32
26,3,2001,0,32.65,19.01
27,3,2001,0,32.27,17.28
28,3,2001,0,33.13,19.14
29,3,2001,0,35.67,20.27
30,3,2001,0,36.22,20.55
31,3,2001,0,36.81,21.96
1,4,2001,0,35.19,22.16
2,4,2001,0,33.28,22.05
3,4,2001,0,33.4,19.08
4,4,2001,0,32.8,19.85
5,4,2001,0,32.1,19.83
6,4,2001,0,30.95,20.15
7,4,2001,0,32.18,19.82
8,4,2001,0,32.62,19.68
9,4,2001,0.01,33.43,20.91
10,4,2001,0.05,33.57,19.61
11,4,2001,0,34.19,20.21
12,4,2001,0,33.17,19.75
13,4,2001,0.05,32.11,20.3
14,4,2001,0,32.93,19.8
15,4,2001,0,33.66,18.53
16,4,2001,0,34.5,20.09
17,4,2001,0.01,33.74,21.03
18,4,2001,0.09,33.22,21.22
19,4,2001,0.01,32.28,19.08
20,4,2001,0.01,32.15,19.74
21,4,2001,0,33.08,19.99
22,4,2001,0,33.66,20.35
23,4,2001,0.01,34.14,20.62
24,4,2001,0.05,33.47,20.23
25,4,2001,0,33.27,20.78
26,4,2001,0,34.29,20.8
27,4,2001,0,32.96,20.98
28,4,2001,0,34.78,20.57
29,4,2001,0.24,34.9,21.48
30,4,2001,0.32,34.81,21.91
1,5,2001,0.08,35.31,22.16
2,5,2001,0.94,34.88,22.12
3,5,2001,0.4,34.92,22.55
4,5,2001,3.13,33.53,22.89
5,5,2001,0,35.73,21.64
6,5,2001,0.01,35.87,22.4
7,5,2001,0.06,33.52,21.77
8,5,2001,0,32.98,21.02
9,5,2001,0.01,33.11,20
10,5,2001,0.01,34.41,20.5
11,5,2001,0.3,33.62,21.51
12,5,2001,3.04,32.72,22.4
13,5,2001,10.18,29.92,21.36
14,5,2001,0.56,32.78,21.18
15,5,2001,2.09,33.23,21.02
16,5,2001,2.33,32.7,20.75
